"id","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Label"
520302,5,5,4,4,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>4,Carnival=>1,Cuisine=>2,Economic=>5",-10,5,7,"To be extravagant you need money. True. But you do not need your own money.","New York City"
522961,5,5,3,4,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>4,Art and Music=>1,Carnival=>2,Cuisine=>3,Economic=>6",5,3,15,"Concrete jungles where dreams are made of, there's nothing you can't do","New York City"
503173,5,5,3,2,"Friends","Skyscrapers=>5,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>6,Economic=>4",4,3,10,"The city of rats.","New York City"
523648,5,5,3,5,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>4,Sport=>3,Art and Music=>6,Carnival=>1,Cuisine=>2,Economic=>5",0,4,100,"""Concrete jungle where dreams are made of""","New York City"
520118,5,5,5,4,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>5,Carnival=>2,Cuisine=>4,Economic=>3",19,2,5,"the big apple","New York City"
524890,4,5,3,4,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>6,Economic=>4",8,1,3,"Home of the New York style pizza.","New York City"
314319,5,4,2,1,"Partner,Friends","Skyscrapers=>6,Sport=>4,Art and Music=>2,Carnival=>1,Cuisine=>3,Economic=>5",-5,2,5,"""Well, good luck in theÂ big city. If you canÂ makeÂ it here, you canÂ makeÂ it anywhere, and if you can'tÂ makeÂ it here, welcome to the club.""","New York City"
518429,5,5,2,2,"Co-worker","Skyscrapers=>5,Sport=>4,Art and Music=>2,Carnival=>1,Cuisine=>3,Economic=>6",-15,2,5,"Wall Street","New York City"
501105,5,5,4,3,"Partner","Skyscrapers=>6,Sport=>3,Art and Music=>4,Carnival=>2,Cuisine=>1,Economic=>5",5,5,7,"None","New York City"
314487,5,5,4,5,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>5,Carnival=>2,Cuisine=>3,Economic=>4",2,2,30,"Where dreams are made.","New York City"
413954,5,4,4,1,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>5",-5,1,4,"You Show Me A Pay Stub For $72,000, I Quit My Job Right Now And Work For You.","New York City"
412550,5,4,3,2,"Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>6",12,2,4,"""... that I'm most definitely in New York"" (Empire State of Mind by Jay-Z ft. Alicia Keys)","New York City"
398389,5,4,4,3,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>5",-2,5,10,"Concrete jungle where dreams are made of","New York City"
309958,5,5,5,3,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>5,Economic=>4",5,4,13,"""money money money"" - someone probs","New York City"
519766,5,4,2,4,"Partner,Friends,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>3,Cuisine=>2,Economic=>5",18,4,3,"Time square, technology, economic, Â music","New York City"
521198,5,4,3,3,"Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>5",-5,2,7,"The city that never sleeps","New York City"
308394,5,4,3,2,"Partner,Friends","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>5",0,3,5,"â€œThese streets will make you feel brand new, these lights will inspire you.â€","New York City"
318703,5,5,2,3,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>4,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>6,Economic=>5",5,2,5,"Gigantic subway rats stealing pizzas.","New York City"
521117,5,5,4,3,"Friends,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>5",3,5,10,"No quotes come to mind when thinking about this city.","New York City"
632485,5,5,3,2,"Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>5,Economic=>4",6,2,6,"i'm walking hereÂ ","New York City"
385944,5,3,4,3,"Partner","Skyscrapers=>6,Sport=>3,Art and Music=>4,Carnival=>2,Cuisine=>1,Economic=>5",0,3,5,"rich","New York City"
519934,5,5,4,3,"Friends,Co-worker","Skyscrapers=>5,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>6",0,1,5,"Concrete jungle where dreams are made of","New York City"
414217,5,4,4,2,"Friends,Co-worker","Skyscrapers=>5,Sport=>2,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>6",2,3,15,"The city that never sleeps","New York City"
501455,5,5,4,5,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>3,Art and Music=>2,Carnival=>4,Cuisine=>1,Economic=>6",-12,2,13,"We are not what we know but what we are willing to learn.","New York City"
497755,5,2,3,2,"Co-worker","Skyscrapers=>5,Sport=>4,Art and Music=>3,Carnival=>2,Cuisine=>1,Economic=>6",5,4,6,"The city that never sleeps","New York City"
328874,5,5,5,3,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>5,Art and Music=>4,Carnival=>3,Cuisine=>2,Economic=>1",3,200,20,"""a place where one can find anything and everything, where dreams are made and ambitions are fulfilled""","New York City"
629847,5,5,5,2,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>2,Carnival=>1,Cuisine=>3,Economic=>5",5,40,50,"New York, concrete jungle where dreams are made of.","New York City"
508586,5,5,3,2,"Friends,Siblings","Skyscrapers=>5,Sport=>4,Art and Music=>2,Carnival=>3,Cuisine=>1,Economic=>6",10,3,8,"In New York (ayy, ah-ha) (uh, yeah)
Concrete jungle (yeah) where dreams are made of","New York City"
390735,5,5,3,4,"Partner,Friends","Skyscrapers=>5,Sport=>1,Art and Music=>2,Carnival=>4,Cuisine=>3,Economic=>6",2,1,5,"â€œMake your mark in New York and you are a made man.â€","New York City"
494488,5,5,3,3,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>5",5,5,50,"Dream bigÂ ","New York City"
302916,5,4,2,3,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>5",10,3,7,"Statue of Liberty","New York City"
408332,5,5,5,5,"Partner,Friends,Co-worker","Skyscrapers=>5,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>6",10,1,15,"In New York by Alicia Keys","New York City"
520991,5,5,3,2,"Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>5",20,1,7,"big apple","New York City"
499778,5,5,3,3,"Partner,Friends,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>5,Carnival=>1,Cuisine=>3,Economic=>4",-10,3,50,"""I grew up on the crime side, the New York Times side, Staying alive was no jive"" -Wu-Tang Clan, C.R.E.A.M.","New York City"
519722,5,4,3,3,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>5",1,10,8,"""The city that never sleeps""","New York City"
313791,5,5,5,5,"Partner,Co-worker","Skyscrapers=>5,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>6",-10,6,20,"A city that controls economy","New York City"
630016,5,2,2,2,"Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>5",5,6,10,"""you haven't lived until you've seen new york""","New York City"
631752,4,3,3,1,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>6",10,6,10,"""build a wall""","New York City"
519839,4,3,3,2,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>5",5,1,2,"None","New York City"
392479,4,3,2,2,"Partner,Co-worker","Skyscrapers=>5,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>6",5,9,10,"Dark, grey, rainy, and cold.Â ","New York City"
519605,5,5,2,3,"Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>5,Carnival=>4,Cuisine=>3,Economic=>2",0,2,30,"The city that never sleeps","New York City"
516927,5,4,5,2,"Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>6",-5,10,10,"concrete jungle where dreams are made of","New York City"
503523,5,5,4,4,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>3,Art and Music=>6,Carnival=>1,Cuisine=>2,Economic=>4",-10,3,25,"New York, New York, I want to wake up in a city that never sleeps","New York City"
523687,5,3,2,2,"Friends","Skyscrapers=>5,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>6",-10,3,5,"Busy","New York City"
526116,5,4,4,3,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>3,Art and Music=>4,Carnival=>1,Cuisine=>2,Economic=>5",-1,3,4,"""Concrete jungle where dreams are made of""Â ","New York City"
315702,5,2,4,2,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>4,Art and Music=>2,Carnival=>1,Cuisine=>3,Economic=>6",10,2,8,"""Where dreams come true""","New York City"
520030,5,5,5,4,"Partner,Friends,Siblings","Skyscrapers=>2,Sport=>4,Art and Music=>3,Carnival=>5,Cuisine=>6,Economic=>1",5,5,10,"concrete jungle where dreams are made of","New York City"
633746,5,5,4,4,"Co-worker","Skyscrapers=>4,Sport=>2,Art and Music=>5,Carnival=>1,Cuisine=>3,Economic=>6",-5,5,8,"Concrete Jungle","New York City"
315692,3,5,5,4,"Partner,Friends,Siblings","Skyscrapers=>5,Sport=>1,Art and Music=>2,Carnival=>4,Cuisine=>3,Economic=>6",0,3,4,"â€œNew York is made up of millions of different people, and they all come here looking for something.â€â€“ Lindsey Kelk","New York City"
414451,5,5,4,5,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>5",10,5,10,"Feels like a dream or like a movie.","New York City"
629160,5,4,3,4,"Friends,Siblings","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>5,Cuisine=>3,Economic=>1",5,2,4,"New York City is actually a world.","New York City"
499616,5,5,4,4,"Partner,Friends,Siblings","Skyscrapers=>5,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>6",7,6,10,"My name is Jordan Belfort. I'm a former member of the middle class raised by two accountants in a tiny apartment in Bayside, Queens. The year I turned 26, as the head of my own brokerage firm, I made $49 million, which really pissed me off because it was three shy of a million a week. -- The Wolf of Wall Street","New York City"
519545,1,1,2,3,"Co-worker","Skyscrapers=>5,Sport=>4,Art and Music=>3,Carnival=>1,Cuisine=>2,Economic=>6",-8,5,5,"""I'm walkin over here""","New York City"
525525,5,5,4,4,"Partner,Friends,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>5",15,10,15,"My name is Patrick Bateman. I'm 27 years old. I believe in taking care of myself and a balanced diet and rigorous exercise routine. In the morning if my face is a little puffy I'll put on an ice pack while doing stomach crunches.","New York City"
40536,5,5,3,5,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>5",-5,10,10,"Somewhat outdated but still very influential and classic","New York City"
524804,5,5,2,3,"Co-worker","Skyscrapers=>1,Sport=>3,Art and Music=>4,Carnival=>6,Cuisine=>5,Economic=>2",-5,3,3,"""All that glitters is not gold""","New York City"
314116,4,4,3,3,"Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>4,Cuisine=>5,Economic=>3",-10,1,10,"i'm walkin here","New York City"
520191,4,4,4,3,"Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>5,Carnival=>2,Cuisine=>4,Economic=>3",3,4,6,"I want to be apart of it, New York, New York.","New York City"
14231,5,4,4,5,"Partner,Friends","Skyscrapers=>3,Sport=>2,Art and Music=>5,Carnival=>6,Cuisine=>4,Economic=>1",0,4,8,"Dreams come true here.","New York City"
414142,5,5,5,5,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>4,Art and Music=>2,Carnival=>1,Cuisine=>3,Economic=>5",-5,5,4,"Cold and noisy, but multicultural.","New York City"
497167,5,2,4,5,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>5,Cuisine=>3,Economic=>4",5,3,6,"Night life of new york","New York City"
525457,5,5,1,1,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>6",0,5,10,"Concrete jungle where dreams are made of","New York City"
521042,5,5,3,3,"Friends,Co-worker","Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>2,Economic=>3",11,2,35,"Where dreams come true","New York City"
411011,5,3,3,2,"Friends","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>5",0,1,3,"The big appleÂ ","New York City"
519852,5,5,3,5,"Friends","Skyscrapers=>2,Sport=>4,Art and Music=>3,Carnival=>5,Cuisine=>6,Economic=>1",5,10,15,"There is something in the New York air that makes sleep useless.","New York City"
521165,5,5,4,5,"Friends,Co-worker","Skyscrapers=>5,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>6",-2,10,20,"city of lights

i'll restart in new york

city that never sleeps","New York City"
517048,5,5,5,5,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>5",20,7,9,"most famous city in the world","New York City"
508784,5,4,3,2,"Partner,Friends","Skyscrapers=>4,Sport=>3,Art and Music=>5,Carnival=>2,Cuisine=>1,Economic=>6",0,3,3,"""The Big Apple""","New York City"
521180,5,4,3,2,"Friends","Skyscrapers=>4,Sport=>2,Art and Music=>5,Carnival=>1,Cuisine=>3,Economic=>6",-5,2,10,"big apple, where dreams come true","New York City"
519462,5,4,2,2,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>6",0,2,15,"The New York Stock Exchange.","New York City"
314895,5,2,1,2,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>4,Sport=>3,Art and Music=>1,Carnival=>2,Cuisine=>5,Economic=>6",0,3,10,"A very popular location with very many activities for tourists to do. The location of Times Square and wall street,","New York City"
501597,5,5,3,2,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>5",6,3,8,"I love new york","New York City"
519481,5,5,5,3,"Partner,Friends","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>5,Economic=>4",0,1,5,"no","New York City"
617619,4,4,2,1,"Siblings","Skyscrapers=>5,Sport=>4,Art and Music=>2,Carnival=>1,Cuisine=>3,Economic=>6",6,2,2,"ðŸŽµWhen you're in new yorkðŸŽµ","New York City"
519724,5,4,2,4,"Friends,Siblings","Skyscrapers=>4,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>5,Economic=>6",0,3,5,"""In New York, Concrete Jungles where Dreams are made of ...""","New York City"
394579,4,4,4,2,"Partner,Friends,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>5",5,2,3,"""I want to be a part of it: New York, New York.""","New York City"
499389,5,5,2,2,"Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>5",5,6,15,"There is no place like new york","New York City"
519777,5,5,5,3,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>2,Sport=>6,Art and Music=>3,Carnival=>5,Cuisine=>4,Economic=>1",10,10,30,"concrete jungle where dreams are made of","New York City"
517373,5,4,4,5,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>4,Cuisine=>3,Economic=>5",-5,3,10,"A city that never sleeps","New York City"
508149,4,1,4,4,"Partner","Skyscrapers=>1,Sport=>2,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>3",1,2,3,"Wisdom comes by disillusionment.","Paris"
523028,5,3,4,5,"Partner,Friends,Siblings","Skyscrapers=>2,Sport=>3,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>1",9,20,8,"The only reason you go to paris is for the Eiffel tower","Paris"
313531,5,3,1,4,"Partner,Friends","Skyscrapers=>1,Sport=>2,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>3",0,2,10,"Mona Lisa","Paris"
516887,4,2,3,2,"Partner,Siblings","Skyscrapers=>1,Sport=>6,Art and Music=>5,Carnival=>2,Cuisine=>4,Economic=>3",0,2,5,"The city of lights.","Paris"
526257,5,3,5,3,"Partner,Friends","Skyscrapers=>2,Sport=>1,Art and Music=>6,Carnival=>3,Cuisine=>5,Economic=>4",9,2,8,"There is but one Paris and however hard living may be hereâ€¦the French air clears up the brain and does one good.","Paris"
523726,3,2,3,4,"Partner","Skyscrapers=>1,Sport=>4,Art and Music=>6,Carnival=>2,Cuisine=>5,Economic=>3",10,3,14,"Paris is always a good idea","Paris"
523497,4,4,4,3,"Partner","Skyscrapers=>4,Sport=>3,Art and Music=>5,Carnival=>1,Cuisine=>6,Economic=>2",5,3,3,"City of lights","Paris"
505458,5,4,5,3,"Partner,Friends","Skyscrapers=>2,Sport=>1,Art and Music=>6,Carnival=>3,Cuisine=>5,Economic=>4",5,2,1,"History and art","Paris"
524987,5,5,5,5,"Partner","Skyscrapers=>6,Sport=>1,Art and Music=>5,Carnival=>2,Cuisine=>3,Economic=>4",15,2,15,"A city of love","Paris"
308260,5,5,5,5,"Partner","Skyscrapers=>2,Sport=>4,Art and Music=>5,Carnival=>1,Cuisine=>6,Economic=>3",10,1,10,"the city of love and romance","Paris"
633733,4,3,1,1,"Friends","Skyscrapers=>3,Sport=>2,Art and Music=>6,Carnival=>1,Cuisine=>5,Economic=>4",4,2,3,"paris is the city of love

Â ","Paris"
412772,5,3,5,2,"Partner,Friends","Skyscrapers=>1,Sport=>4,Art and Music=>6,Carnival=>3,Cuisine=>5,Economic=>2",8,5,5,"â€œNot anyone can become a great artist, but a great artist can come from anywhere.â€","Paris"
519806,5,5,5,5,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>1,Sport=>6,Art and Music=>2,Carnival=>4,Cuisine=>3,Economic=>5",6,6,5,"Paris, the city of love","Paris"
495084,4,3,4,3,"Friends,Siblings,Co-worker","Skyscrapers=>4,Sport=>5,Art and Music=>3,Carnival=>2,Cuisine=>6,Economic=>1",27,2,2,"Food","Paris"
500739,5,3,3,2,"Partner,Friends,Siblings","Skyscrapers=>3,Sport=>4,Art and Music=>6,Carnival=>1,Cuisine=>5,Economic=>2",7,5,7,"The City of Light, a haven for love and art","Paris"
393424,5,4,4,2,"Partner,Siblings","Skyscrapers=>1,Sport=>2,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>3",5,4,4,"When you see some sun, Paris is the most beautiful city in the world. It brings tears to your eyes.","Paris"
605738,5,3,5,4,"Partner","Skyscrapers=>3,Sport=>1,Art and Music=>5,Carnival=>4,Cuisine=>6,Economic=>2",8,2,7,"Allons Francais","Paris"
601562,5,3,5,4,"Friends,Siblings","Skyscrapers=>2,Sport=>1,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>3",6,3,4,"Let's go on to the eiffel tower and eat baguettes.","Paris"
308262,5,3,5,3,"Partner","Skyscrapers=>1,Sport=>2,Art and Music=>5,Carnival=>3,Cuisine=>6,Economic=>4",10,10,10,"The city of love, even for birds","Paris"
311267,5,4,5,4,"Partner,Friends","Skyscrapers=>2,Sport=>1,Art and Music=>6,Carnival=>3,Cuisine=>5,Economic=>4",10,2,6,"an artistic city","Paris"
313448,4,4,5,3,"Partner,Friends","Skyscrapers=>1,Sport=>5,Art and Music=>6,Carnival=>3,Cuisine=>4,Economic=>2",8,3,4,"Fashionable, historic, and fancy lifestyle.","Paris"
517764,5,3,4,3,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>2,Art and Music=>5,Carnival=>4,Cuisine=>6,Economic=>3",5,1,2,"Paris is not a city; itâ€™s a world.","Paris"
520989,3,1,3,1,"Partner","Skyscrapers=>4,Sport=>2,Art and Music=>5,Carnival=>3,Cuisine=>6,Economic=>1",0,2,2,"City of Love","Paris"
318437,5,2,3,1,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>2,Sport=>4,Art and Music=>6,Carnival=>1,Cuisine=>5,Economic=>3",-10,3,10,"There's nothing we can do","Paris"
492858,5,5,5,4,"Partner","Skyscrapers=>1,Sport=>5,Art and Music=>6,Carnival=>3,Cuisine=>4,Economic=>2",6,2,81,"""Ratatouille""","Paris"
519760,5,5,5,4,"Partner,Siblings","Skyscrapers=>5,Sport=>2,Art and Music=>6,Carnival=>1,Cuisine=>4,Economic=>3",5,6,10,"How do you tell how good bread is without tasting it? Not the smell, not the look, but the sound of the crust","Paris"
524485,5,4,5,3,"Partner,Friends","Skyscrapers=>3,Sport=>1,Art and Music=>6,Carnival=>2,Cuisine=>4,Economic=>5",25,2,5,"If you are lucky enough to have lived in Paris as a young man, then wherever you go for the rest of your life, it stays with you, for Paris is a moveable feast.","Paris"
413331,5,2,4,2,"Partner","Skyscrapers=>2,Sport=>1,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>3",12,2,3,"The city of love and baguettes","Paris"
313562,5,3,5,4,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>5,Carnival=>2,Cuisine=>4,Economic=>3",0,5,3,"city of loveÂ ","Paris"
409863,4,1,1,2,"Partner","Skyscrapers=>1,Sport=>2,Art and Music=>5,Carnival=>4,Cuisine=>6,Economic=>3",5,3,8,"""love city""","Paris"
398273,5,2,3,3,"Friends","Skyscrapers=>2,Sport=>4,Art and Music=>6,Carnival=>1,Cuisine=>5,Economic=>3",10,1,3,"Rich culture of the arts, and romantic city (not specifically ""love"" romance, I mean the general term)","Paris"
291561,5,3,5,4,"Partner","Skyscrapers=>4,Sport=>6,Art and Music=>2,Carnival=>3,Cuisine=>1,Economic=>5",5,4,10,"The most romantic city.","Paris"
526091,5,4,2,3,"Partner","Skyscrapers=>2,Sport=>4,Art and Music=>6,Carnival=>5,Cuisine=>3,Economic=>1",10,5,25,"Oui Oui","Paris"
523354,5,3,3,1,"Partner,Friends,Siblings","Skyscrapers=>3,Sport=>6,Art and Music=>5,Carnival=>4,Cuisine=>2,Economic=>1",0,2,10,"Kylian Mbappe","Paris"
386388,5,3,5,4,"Partner","Skyscrapers=>1,Sport=>3,Art and Music=>6,Carnival=>2,Cuisine=>5,Economic=>4",4,2,6,"""The city of love""","Paris"
523710,5,2,4,2,"Partner,Friends,Siblings","Skyscrapers=>4,Sport=>2,Art and Music=>6,Carnival=>1,Cuisine=>5,Economic=>3",-10,4,25,"""The city of love.""","Paris"
315799,5,3,5,4,"Partner","Skyscrapers=>1,Sport=>4,Art and Music=>6,Carnival=>3,Cuisine=>5,Economic=>2",10,3,4,"C'est la vie.","Paris"
85523,5,4,5,5,"Partner","Skyscrapers=>1,Sport=>3,Art and Music=>6,Carnival=>2,Cuisine=>5,Economic=>4",10,2,5,"None","Paris"
312266,5,2,4,4,"Partner,Friends","Skyscrapers=>6,Sport=>4,Art and Music=>3,Carnival=>2,Cuisine=>5,Economic=>1",9,2,5,"It's the city of love","Paris"
616470,5,3,4,3,"Partner,Friends,Siblings","Skyscrapers=>2,Sport=>1,Art and Music=>5,Carnival=>4,Cuisine=>6,Economic=>3",5,2,3,"city of love","Paris"
499357,5,4,5,1,"Partner,Siblings","Skyscrapers=>2,Sport=>3,Art and Music=>5,Carnival=>1,Cuisine=>6,Economic=>4",10,2,6,"""Jules was my first love""","Paris"
630892,5,5,5,2,"Partner","Skyscrapers=>2,Sport=>3,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>1",0,1,3,"HELP SOMEONE STOLE MY WALLET","Paris"
519627,5,4,3,4,"Siblings","Skyscrapers=>2,Sport=>3,Art and Music=>5,Carnival=>4,Cuisine=>6,Economic=>1",2,5,7,"Paris is the city of art.","Paris"
631625,5,3,5,2,"Partner,Friends","Skyscrapers=>1,Sport=>3,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>2",7,3,6,"We'll always have Paris.","Paris"
413882,5,4,5,2,"Partner","Skyscrapers=>1,Sport=>2,Art and Music=>5,Carnival=>3,Cuisine=>6,Economic=>4",10,1,10,"city of love","Paris"
525023,5,4,5,3,"Partner","Skyscrapers=>1,Sport=>3,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>2",9,3,10,"The city of love!","Paris"
412560,4,2,5,1,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>1,Sport=>2,Art and Music=>6,Carnival=>3,Cuisine=>5,Economic=>4",3,2,5,"The city of love.","Paris"
494871,5,2,4,2,"Partner","Skyscrapers=>1,Sport=>2,Art and Music=>6,Carnival=>4,Cuisine=>5,Economic=>3",15,4,15,"Croissants","Paris"
618249,4,4,4,3,"Partner,Friends,Siblings","Skyscrapers=>2,Sport=>4,Art and Music=>6,Carnival=>3,Cuisine=>5,Economic=>1",5,2,5,"city of love","Paris"
406181,5,5,5,4,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>2,Sport=>1,Art and Music=>4,Carnival=>3,Cuisine=>6,Economic=>5",20,5,5,"Paris is not just a city for lovers, but a city to fall in love with.","Paris"
523647,5,3,3,4,"Partner","Skyscrapers=>1,Sport=>4,Art and Music=>5,Carnival=>2,Cuisine=>6,Economic=>3",10,2,8,"City of RomanceÂ ","Paris"
494020,5,5,5,5,"Partner,Friends","Skyscrapers=>1,Sport=>4,Art and Music=>3,Carnival=>2,Cuisine=>6,Economic=>5",23,4,12,"C'est la vie","Paris"
524843,4,4,4,2,"Partner,Friends,Siblings","Skyscrapers=>4,Sport=>1,Art and Music=>6,Carnival=>3,Cuisine=>5,Economic=>2",5,2,4,"idk","Paris"
630239,5,3,3,4,"Partner","Skyscrapers=>1,Sport=>3,Art and Music=>5,Carnival=>4,Cuisine=>6,Economic=>2",10,2,7,"""The City of Love""","Paris"
316940,4,3,5,3,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>6,Economic=>4",15,2,3,"The eiffel tower is in paris, right?","Paris"
520249,3,3,4,2,"Partner,Friends","Skyscrapers=>4,Sport=>1,Art and Music=>5,Carnival=>3,Cuisine=>6,Economic=>2",5,4,5,"Croissant! Baguette!","Paris"
317284,5,5,3,2,"Partner","Skyscrapers=>2,Sport=>3,Art and Music=>6,Carnival=>1,Cuisine=>5,Economic=>4",4,3,10,"the world's fashion capital","Paris"
508839,5,4,4,4,"Siblings","Skyscrapers=>6,Sport=>3,Art and Music=>5,Carnival=>2,Cuisine=>4,Economic=>1",2,3,4,"The city of love.","Paris"
317318,4,4,4,1,"Partner","Skyscrapers=>4,Sport=>1,Art and Music=>5,Carnival=>2,Cuisine=>6,Economic=>3",0,1,15,"city of love","Paris"
