id,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Label,Q6_Skyscrapers,Q6_Sport,Q6_Art and Music,Q6_Carnival,Q6_Cuisine,Q6_Economic
523486,4.0,4.0,4.0,4.0,"Partner,Friends","Skyscrapers=>1,Sport=>5,Art and Music=>6,Carnival=>3,Cuisine=>4,Economic=>2",23.0,3.0,2.0,"what happens in vegas, stays in vegas.",Dubai,1,5,6,3,4,2
522285,3.0,4.0,4.0,2.0,"Friends,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>5",20.0,2.0,4.0,The tallest building in the world.,Dubai,6,3,2,1,4,5
524489,4.0,3.0,4.0,5.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>5,Carnival=>3,Cuisine=>4,Economic=>2",25.0,6.0,8.0,"fancy

rich

traffic",Dubai,6,1,5,3,4,2
523352,4.0,3.0,4.0,2.0,"Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>1,Carnival=>1,Cuisine=>4,Economic=>5",30.0,4.0,5.0,None.,Dubai,6,1,1,1,4,5
104963,4.0,4.0,2.0,1.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>5,Art and Music=>1,Carnival=>3,Cuisine=>2,Economic=>4",30.0,2.0,5.0,Exploit as much as possible,Dubai,6,5,1,3,2,4
68949,4.0,4.0,5.0,3.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>3,Art and Music=>4,Carnival=>3,Cuisine=>5,Economic=>6",24.0,2.0,3.0,"""Presenting the tallest building in the world""",Dubai,6,3,4,3,5,6
389474,5.0,5.0,5.0,4.0,"Partner,Friends,Siblings","Skyscrapers=>5,Sport=>1,Art and Music=>4,Carnival=>3,Cuisine=>2,Economic=>6",20.0,8.0,8.0,The city that never sleeps,Dubai,5,1,4,3,2,6
315998,5.0,4.0,5.0,4.0,Partner,"Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>3,Cuisine=>4,Economic=>6",25.0,3.0,5.0,"""Rich get richer""",Dubai,6,2,3,3,4,6
518941,3.0,2.0,4.0,3.0,"Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>2,Carnival=>1,Cuisine=>3,Economic=>5",15.0,2.0,3.0,City of Gold,Dubai,6,4,2,1,3,5
504927,5.0,3.0,5.0,2.0,"Friends,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>1,Carnival=>3,Cuisine=>2,Economic=>3",25.0,3.0,4.0,Habibi come to dubai,Dubai,6,2,1,3,2,3
315551,5.0,4.0,5.0,4.0,"Partner,Friends","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>5",25.0,9.5,3.0,"Habibi, come to blank",Dubai,6,1,3,2,4,5
601730,5.0,3.0,4.0,5.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>6,Art and Music=>3,Carnival=>4,Cuisine=>6,Economic=>6",20.0,5.0,10.0,The possibilities of human ambition,Dubai,6,6,3,4,6,6
519782,2.5,1.0,1.0,1.0,Unknown,"Skyscrapers=>5,Sport=>1,Art and Music=>1,Carnival=>1,Cuisine=>1,Economic=>1",24.0,3.0,3.0,"Soulless, artificial.",Dubai,5,1,1,1,1,1
297125,4.0,3.0,5.0,1.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>5",22.0,5.0,5.0,Tax haven.,Dubai,6,1,3,2,4,5
501878,3.0,3.0,4.0,4.0,Partner,"Skyscrapers=>5,Sport=>3,Art and Music=>3,Carnival=>3,Cuisine=>3,Economic=>3",20.0,2.0,4.0,Urban development,Dubai,5,3,3,3,3,3
411287,3.0,5.0,2.0,5.0,"Partner,Friends","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>6,Cuisine=>6,Economic=>3",20.0,3.0,2.0,"Himid, hot, rich, oil.",Dubai,6,1,2,6,6,3
516930,4.0,4.0,1.0,2.0,Siblings,"Skyscrapers=>6,Sport=>1,Art and Music=>1,Carnival=>2,Cuisine=>2,Economic=>3",19.0,3.0,4.0,Nothing actually comes to mind,Dubai,6,1,1,2,2,3
528142,4.0,3.0,4.0,3.0,Co-worker,"Skyscrapers=>5,Sport=>2,Art and Music=>3,Carnival=>4,Cuisine=>1,Economic=>6",20.0,3.0,5.0,Where full of fossil fuel,Dubai,5,2,3,4,1,6
524659,4.0,4.0,5.0,2.0,"Partner,Friends","Skyscrapers=>6,Sport=>4,Art and Music=>3,Carnival=>1,Cuisine=>2,Economic=>5",30.0,2.0,3.0,"""Habibi, come to Dubai.""",Dubai,6,4,3,1,2,5
523461,5.0,3.0,4.0,3.0,"Partner,Friends,Siblings","Skyscrapers=>5,Sport=>2,Art and Music=>1,Carnival=>3,Cuisine=>4,Economic=>6",25.0,4.0,3.0,"Beyond the clouds, the worldâ€™s tallest tower inspires guests to dream bigger and reach higher",Dubai,5,2,1,3,4,6
520317,4.0,5.0,4.0,2.0,"Partner,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>4,Cuisine=>1,Economic=>5",32.0,3.0,2.0,A very windy tennis court,Dubai,6,2,3,4,1,5
520921,4.0,3.0,5.0,3.0,Friends,"Skyscrapers=>6,Sport=>3,Art and Music=>3,Carnival=>3,Cuisine=>4,Economic=>4",30.0,2.0,2.0,"Life is this (points lower), but I like this (points higher)",Dubai,6,3,3,3,4,4
518612,4.0,3.0,5.0,3.0,"Partner,Friends","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>5,Economic=>4",5.0,2.0,10.0,Dubai will never settle for anything less than first place,Dubai,6,1,3,2,5,4
494401,5.0,5.0,5.0,3.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>3,Art and Music=>4,Carnival=>6,Cuisine=>6,Economic=>6",22.0,5.0,5.0,The place that homes the tallest tower.,Dubai,6,3,4,6,6,6
492222,5.0,3.0,4.0,2.0,Friends,"Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>4,Cuisine=>2,Economic=>6",30.0,2.0,10.0,rich,Dubai,6,2,3,4,2,6
304564,4.0,2.0,1.0,1.0,Co-worker,"Skyscrapers=>6,Sport=>3,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>6",25.0,4.0,2.0,Capitalism,Dubai,6,3,3,2,4,6
498917,5.0,4.0,5.0,4.0,"Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>5,Economic=>4",30.0,2.0,3.0,Futuristic,Dubai,6,1,3,2,5,4
498206,5.0,5.0,5.0,5.0,Friends,"Skyscrapers=>6,Sport=>6,Art and Music=>6,Carnival=>6,Cuisine=>6,Economic=>6",30.0,5.0,4.0,gasoline,Dubai,6,6,6,6,6,6
315892,4.0,3.0,3.0,2.0,"Siblings,Co-worker","Skyscrapers=>6,Sport=>4,Art and Music=>2,Carnival=>1,Cuisine=>3,Economic=>5",19.0,7.0,12.0,Parody of the 21st century.,Dubai,6,4,2,1,3,5
499520,3.0,5.0,5.0,4.0,"Partner,Friends","Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>5",36.0,4.0,5.0,"""It's Las Vegas in the Middle East.""",Dubai,6,1,4,2,3,5
508362,4.0,4.0,3.0,3.0,Friends,"Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>2,Cuisine=>4,Economic=>5",31.0,6.0,7.0,rich,Dubai,6,3,2,2,4,5
316731,5.0,2.0,3.0,1.0,"Partner,Friends","Skyscrapers=>6,Sport=>5,Art and Music=>3,Carnival=>2,Cuisine=>5,Economic=>6",26.0,4.0,4.0,"luxury, skyscrapersÂ ",Dubai,6,5,3,2,5,6
511882,5.0,5.0,5.0,5.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>3,Cuisine=>1,Economic=>5",20.0,3.0,5.0,Innovation,Dubai,6,2,4,3,1,5
521988,5.0,5.0,4.0,2.0,"Partner,Friends","Skyscrapers=>4,Sport=>5,Art and Music=>1,Carnival=>3,Cuisine=>2,Economic=>6",25.0,8.0,8.0,Unknown,Dubai,4,5,1,3,2,6
498995,5.0,5.0,4.0,3.0,"Partner,Friends,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>1,Cuisine=>3,Economic=>6",30.0,5.0,8.0,The Burj Khalifa is the tallest building in the world.,Dubai,6,1,3,1,3,6
407792,3.0,3.0,4.0,2.0,"Friends,Siblings","Skyscrapers=>5,Sport=>3,Art and Music=>4,Carnival=>1,Cuisine=>2,Economic=>6",10.0,4.0,4.0,"quotes dont come to mind, my mind is simple",Dubai,5,3,4,1,2,6
503416,5.0,4.0,3.0,2.0,"Partner,Friends,Co-worker","Skyscrapers=>5,Sport=>2,Art and Music=>3,Carnival=>2,Cuisine=>1,Economic=>1",10.0,2.0,4.0,"""The purpose of our lives is to be happy.""Â -Dalai Lama",Dubai,5,2,3,2,1,1
518782,4.0,2.0,4.0,1.0,"Siblings,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>6",24.0,5.0,3.0,No income tax :),Dubai,6,3,2,1,4,6
504808,4.0,3.0,4.0,3.0,Friends,"Skyscrapers=>3,Sport=>3,Art and Music=>2,Carnival=>2,Cuisine=>3,Economic=>5",20.0,4.0,2.0,Dubai is a little slice of heaven,Dubai,3,3,2,2,3,5
410946,5.0,4.0,4.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>4,Cuisine=>5,Economic=>3",27.0,5.0,3.0,"""Money can't buy happiness? Come to Dubai""",Dubai,6,1,2,4,5,3
520220,5.0,3.0,5.0,2.0,"Partner,Friends","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>1,Cuisine=>3,Economic=>5",20.0,3.0,5.0,Money brings life to the desert.,Dubai,6,2,4,1,3,5
395359,3.0,3.0,3.0,3.0,Partner,"Skyscrapers=>3,Sport=>3,Art and Music=>3,Carnival=>3,Cuisine=>3,Economic=>3",19.0,3.0,3.0,3,Dubai,3,3,3,3,3,3
520868,3.0,5.0,5.0,4.0,Friends,"Skyscrapers=>6,Sport=>4,Art and Music=>4,Carnival=>1,Cuisine=>1,Economic=>6",25.0,3.0,5.0,"""The sky is not the limit""",Dubai,6,4,4,1,1,6
5978,4.0,3.0,2.0,1.0,"Friends,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>4,Carnival=>1,Cuisine=>2,Economic=>5",22.0,3.0,3.0,Hypermodernized with a worrying underbelly.,Dubai,6,3,4,1,2,5
498320,5.0,5.0,4.0,3.0,"Partner,Friends","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>5",20.0,4.0,20.0,Habibi come to Dubai!,Dubai,6,2,3,1,4,5
410380,4.0,1.0,5.0,1.0,"Partner,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>5",27.0,2.0,4.0,The race for excellence has no finish line,Dubai,6,3,2,1,4,5
505387,4.0,3.0,4.0,3.0,Friends,"Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>4,Cuisine=>3,Economic=>5",20.0,3.0,3.0,â€œDubai teaches us that vision and ambition can change the destiny of a desert.â€,Dubai,6,1,2,4,3,5
495082,4.0,3.0,4.0,3.0,Friends,"Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>4,Cuisine=>3,Economic=>5",20.0,3.0,2.0,Rich!,Dubai,6,1,2,4,3,5
502015,2.5,1.0,2.0,2.0,Friends,"Skyscrapers=>1,Sport=>3,Art and Music=>1,Carnival=>1,Cuisine=>1,Economic=>2",23.0,1.0,2.0,"hui mian

Â ",Dubai,1,3,1,1,1,2
315752,4.0,4.0,4.0,2.0,"Partner,Friends","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>2,Cuisine=>4,Economic=>6",25.0,4.0,4.0,Habibi come to Dubai,Dubai,6,1,2,2,4,6
413773,4.0,5.0,4.0,4.0,Friends,"Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>5",22.0,6.0,5.0,Money money money,Dubai,6,1,2,3,4,5
316478,5.0,2.0,3.0,4.0,Friends,"Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>5,Cuisine=>4,Economic=>3",20.0,2.0,4.0,"""Rich people""",Dubai,6,1,2,5,4,3
320438,4.0,4.0,4.0,3.0,"Partner,Friends","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>2,Economic=>6",23.0,2.0,3.0,'Time to say Dubai',Dubai,6,1,2,3,2,6
497304,4.0,4.0,3.0,2.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>5,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>6",20.0,3.0,1.0,Habibi come to Dubai.,Dubai,5,3,2,1,4,6
385647,3.0,3.0,4.0,3.0,Friends,"Skyscrapers=>4,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>5,Economic=>6",30.0,3.0,1.0,Rich,Dubai,4,1,2,3,5,6
396386,4.0,5.0,3.0,5.0,"Partner,Friends","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>5",30.0,5.0,5.0,Enjoy the extreme!!,Dubai,6,3,2,1,4,5
518472,3.0,2.0,2.0,1.0,"Partner,Friends","Skyscrapers=>6,Sport=>4,Art and Music=>3,Carnival=>2,Cuisine=>1,Economic=>5",0.0,3.0,3.0,"Strength lies in diversity, and community",Dubai,6,4,3,2,1,5
411711,3.0,3.0,5.0,2.0,"Partner,Friends","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>5",25.0,4.0,20.5,"""The bigger they are, the harder they fall""",Dubai,6,2,3,1,4,5
312769,5.0,3.0,5.0,1.0,Partner,"Skyscrapers=>6,Sport=>5,Art and Music=>2,Carnival=>2,Cuisine=>3,Economic=>6",20.0,3.0,2.0,dubai is where the oil is,Dubai,6,5,2,2,3,6
499672,4.0,4.0,3.0,2.0,"Friends,Siblings","Skyscrapers=>6,Sport=>2,Art and Music=>1,Carnival=>3,Cuisine=>4,Economic=>5",18.0,2.0,2.0,early bird gets the worm,Dubai,6,2,1,3,4,5
317214,5.0,5.0,5.0,3.0,Friends,"Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>1,Cuisine=>5,Economic=>3",10.0,9.5,4.0,Cool,Dubai,6,2,4,1,5,3
498481,4.0,2.0,5.0,5.0,"Partner,Siblings","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>5,Cuisine=>4,Economic=>6",28.0,3.0,3.0,Very Rich Place,Dubai,6,3,2,5,4,6
520058,5.0,5.0,5.0,4.0,"Partner,Friends","Skyscrapers=>1,Sport=>5,Art and Music=>6,Carnival=>3,Cuisine=>2,Economic=>4",20.0,4.0,20.5,Reach for infinity,Dubai,1,5,6,3,2,4
517660,5.0,2.0,4.0,3.0,"Friends,Siblings","Skyscrapers=>1,Sport=>6,Art and Music=>4,Carnival=>3,Cuisine=>2,Economic=>5",30.0,4.0,3.0,Put yourself in situations where you are not comfortable,Dubai,1,6,4,3,2,5
520335,4.0,5.0,5.0,5.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>2,Art and Music=>4,Carnival=>3,Cuisine=>1,Economic=>5",25.0,9.0,10.0,"""Lavish and luxury""",Dubai,6,2,4,3,1,5
521952,4.0,2.0,5.0,3.0,Friends,"Skyscrapers=>5,Sport=>2,Art and Music=>3,Carnival=>4,Cuisine=>1,Economic=>6",26.0,5.0,7.0,The richest city,Dubai,5,2,3,4,1,6
420339,4.0,2.0,4.0,1.0,Co-worker,"Skyscrapers=>5,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>6",20.0,1.0,2.0,Burj Khalifa,Dubai,5,2,3,1,4,6
543961,4.0,2.0,4.0,2.0,Siblings,"Skyscrapers=>4,Sport=>2,Art and Music=>1,Carnival=>2,Cuisine=>2,Economic=>5",18.0,2.0,1.0,So many rich people,Dubai,4,2,1,2,2,5
526511,3.0,1.0,4.0,3.0,"Partner,Friends,Siblings","Skyscrapers=>5,Sport=>3,Art and Music=>5,Carnival=>4,Cuisine=>6,Economic=>4",10.0,2.0,3.0,City of Panda,Dubai,5,3,5,4,6,4
304865,4.0,4.0,5.0,3.0,"Partner,Friends,Siblings,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>1,Carnival=>1,Cuisine=>3,Economic=>5",25.0,4.0,5.0,Oasis,Dubai,6,1,1,1,3,5
526402,5.0,4.0,5.0,2.0,Siblings,"Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>5,Economic=>4",19.0,3.0,3.0,A city built from nothing.,Dubai,6,1,2,3,5,4
522139,4.0,5.0,4.0,2.0,Friends,"Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>5",27.0,7.0,5.0,burj khalifa,Dubai,6,2,3,1,4,5
519900,4.0,1.0,5.0,3.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>4,Cuisine=>1,Economic=>5",35.0,9.5,20.0,the sky is not the limit,Dubai,6,3,2,4,1,5
524883,5.0,3.0,5.0,4.0,Co-worker,"Skyscrapers=>6,Sport=>3,Art and Music=>3,Carnival=>2,Cuisine=>3,Economic=>6",15.0,3.0,2.0,"Wealth, exploitation",Dubai,6,3,3,2,3,6
522762,4.0,4.0,5.0,2.0,"Partner,Friends","Skyscrapers=>2,Sport=>4,Art and Music=>5,Carnival=>6,Cuisine=>3,Economic=>1",30.0,9.5,15.0,Dubai will never settle for any less than first place,Dubai,2,4,5,6,3,1
516756,5.0,2.0,5.0,2.0,"Partner,Friends","Skyscrapers=>5,Sport=>1,Art and Music=>4,Carnival=>3,Cuisine=>2,Economic=>6",25.0,2.0,2.0,"""World's tallest building""",Dubai,5,1,4,3,2,6
495729,4.0,3.0,4.0,4.0,"Partner,Friends","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>2,Cuisine=>4,Economic=>5",26.0,5.0,7.0,Go confidently in the direction of your dreams! Live the life you've imagined. -Henry David Thoreau,Dubai,6,1,3,2,4,5
491553,4.0,3.0,5.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>6,Economic=>6",34.0,5.0,10.0,"1. Habibi! How are you? Come to dubai.Â 

2. Visit Dubai!

3. Fly Emirates! Hello tomorrow!",Dubai,6,1,2,3,6,6
522365,5.0,4.0,5.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>2,Art and Music=>2,Carnival=>2,Cuisine=>2,Economic=>5",14.0,3.0,3.0,Rich,Dubai,6,2,2,2,2,5
411992,4.0,4.0,5.0,1.0,Friends,"Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>5",23.0,6.0,2.0,Luxury,Dubai,6,1,2,3,4,5
386729,4.0,2.0,4.0,2.0,Co-worker,"Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>5,Economic=>4",20.0,2.0,4.0,The future is now,Dubai,6,3,2,1,5,4
525379,4.0,4.0,5.0,4.0,"Partner,Friends,Siblings","Skyscrapers=>4,Sport=>3,Art and Music=>1,Carnival=>2,Cuisine=>5,Economic=>6",25.0,4.0,10.0,The City of Gold.,Dubai,4,3,1,2,5,6
292993,4.0,4.0,4.0,3.0,Friends,"Skyscrapers=>5,Sport=>2,Art and Music=>1,Carnival=>3,Cuisine=>4,Economic=>6",20.0,3.0,2.0,Rich,Dubai,5,2,1,3,4,6
519568,5.0,4.0,5.0,3.0,Friends,"Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>5",25.0,5.0,5.0,"Tall buildings, rich area, peaceful, warm climate, sunny",Dubai,6,2,3,1,4,5
298063,4.0,3.0,4.0,1.0,"Friends,Co-worker","Skyscrapers=>6,Sport=>1,Art and Music=>3,Carnival=>3,Cuisine=>3,Economic=>3",32.0,5.0,4.0,taxes are bad,Dubai,6,1,3,3,3,3
522936,3.0,4.0,5.0,3.0,Siblings,"Skyscrapers=>1,Sport=>6,Art and Music=>2,Carnival=>5,Cuisine=>4,Economic=>3",21.0,4.0,3.0,"Strength lies in differences, not similarities.",Dubai,1,6,2,5,4,3
203068,5.0,2.0,4.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>5",30.0,3.0,4.0,"Habibi, come to Dubai.",Dubai,6,1,2,3,4,5
292449,3.0,5.0,5.0,1.0,"Friends,Co-worker","Skyscrapers=>5,Sport=>4,Art and Music=>3,Carnival=>2,Cuisine=>1,Economic=>6",28.0,3.0,2.0,"""Thrives thanks to the copious amounts of money acquired from oil"".",Dubai,5,4,3,2,1,6
291267,5.0,4.0,5.0,3.0,Friends,"Skyscrapers=>6,Sport=>4,Art and Music=>3,Carnival=>6,Cuisine=>6,Economic=>4",10.0,5.0,7.0,World Hub,Dubai,6,4,3,6,6,4
409168,4.0,1.0,4.0,2.0,"Partner,Friends,Co-worker","Skyscrapers=>5,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>6",29.0,3.0,1.0,"""Elderado, the lost city of gold""",Dubai,5,3,2,1,4,6
496397,4.0,5.0,4.0,2.0,"Friends,Co-worker","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>2,Cuisine=>3,Economic=>6",21.0,5.0,5.0,"Habibi, welcome to Dubai",Dubai,6,3,2,2,3,6
513284,3.0,1.0,4.0,4.0,"Friends,Siblings","Skyscrapers=>6,Sport=>3,Art and Music=>3,Carnival=>3,Cuisine=>5,Economic=>6",18.0,9.5,3.0,Tallest skyscraper in the world!,Dubai,6,3,3,3,5,6
393297,5.0,4.0,5.0,4.0,Friends,"Skyscrapers=>6,Sport=>2,Art and Music=>1,Carnival=>4,Cuisine=>3,Economic=>5",15.0,9.5,15.0,rich people.Â ,Dubai,6,2,1,4,3,5
411773,5.0,5.0,5.0,5.0,"Partner,Friends,Siblings","Skyscrapers=>1,Sport=>6,Art and Music=>4,Carnival=>5,Cuisine=>3,Economic=>2",20.0,5.0,10.0,The Burj Khalifa is huge.,Dubai,1,6,4,5,3,2
521141,4.0,3.0,5.0,3.0,Partner,"Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>3,Economic=>5",25.0,4.0,20.5,Money doesnâ€™t buy happiness,Dubai,6,2,3,1,3,5
317895,5.0,4.0,4.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>5",20.0,4.0,5.0,The city of the future,Dubai,6,1,2,3,4,5
616834,4.0,5.0,2.0,3.0,"Partner,Friends","Skyscrapers=>6,Sport=>4,Art and Music=>2,Carnival=>3,Cuisine=>1,Economic=>5",30.0,6.0,15.0,City of Opulence,Dubai,6,4,2,3,1,5
417461,4.0,4.0,3.0,2.0,"Friends,Co-worker","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>4,Cuisine=>2,Economic=>6",37.0,3.0,5.0,"""Dude... where's your suit? Just once, when I say 'suit up,' I wish you'd put on a suit."" - Barney Stinson",Dubai,6,2,3,4,2,6
212706,5.0,3.0,3.0,2.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>5",27.0,1.0,2.0,Wealth and prosperityÂ ,Dubai,6,1,2,3,4,5
521114,3.0,4.0,4.0,2.0,Friends,"Skyscrapers=>5,Sport=>4,Art and Music=>3,Carnival=>1,Cuisine=>2,Economic=>6",40.0,5.0,10.0,"""City of oil princes and wannabe influencers""",Dubai,5,4,3,1,2,6
193638,5.0,5.0,4.0,5.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>3,Art and Music=>2,Carnival=>1,Cuisine=>4,Economic=>6",-5.0,9.5,20.5,"The prince writes letter to his father saying that he feels ashamed to be driving to his university on his golden Lamborghini, while his classmates use a train. His father replies, â€œDonâ€™t worry my son, I bought you the train system for 30 million dollars, use it and donâ€™t embarrass meâ€.",Dubai,6,3,2,1,4,6
495041,4.0,2.0,1.0,1.0,Co-worker,"Skyscrapers=>6,Sport=>2,Art and Music=>2,Carnival=>1,Cuisine=>3,Economic=>5",25.0,4.0,2.0,new rich,Dubai,6,2,2,1,3,5
491182,3.0,1.0,2.0,1.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>5",20.0,4.0,2.0,"Where there is money, there is a way.",Dubai,6,2,3,1,4,5
525290,5.0,3.0,4.0,4.0,"Partner,Friends","Skyscrapers=>5,Sport=>2,Art and Music=>3,Carnival=>1,Cuisine=>4,Economic=>6",22.0,3.0,3.0,The rich get richer,Dubai,5,2,3,1,4,6
24137,2.5,1.0,5.0,3.0,Partner,"Skyscrapers=>6,Sport=>4,Art and Music=>3,Carnival=>3,Cuisine=>3,Economic=>5",20.0,2.0,1.0,Where dreams reach new heights.,Dubai,6,4,3,3,3,5
491645,5.0,4.0,4.0,4.0,"Partner,Friends,Siblings","Skyscrapers=>6,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>3,Economic=>6",10.0,5.0,10.0,I only know it's crazy rich.,Dubai,6,1,2,3,3,6
500826,4.0,2.0,4.0,5.0,"Partner,Friends","Skyscrapers=>6,Sport=>3,Art and Music=>3,Carnival=>6,Cuisine=>5,Economic=>6",4.0,4.0,5.0,Rich,Dubai,6,3,3,6,5,6
727099,3.0,3.0,5.0,2.0,Co-worker,"Skyscrapers=>6,Sport=>5,Art and Music=>1,Carnival=>3,Cuisine=>2,Economic=>4",20.0,4.0,2.0,"""Fly Better""",Dubai,6,5,1,3,2,4
508377,5.0,4.0,5.0,5.0,"Partner,Friends","Skyscrapers=>6,Sport=>1,Art and Music=>4,Carnival=>2,Cuisine=>3,Economic=>5",22.0,5.0,10.0,"â€œWhat I like about cities is that everything is king size, the beauty and the ugliness.â€

â€“ Joseph Brodsky",Dubai,6,1,4,2,3,5
501513,5.0,5.0,5.0,5.0,Co-worker,"Skyscrapers=>5,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>6",20.0,3.0,20.0,Nothing is imposssible.,Dubai,5,1,2,3,4,6
630218,5.0,5.0,5.0,5.0,Co-worker,"Skyscrapers=>5,Sport=>1,Art and Music=>2,Carnival=>3,Cuisine=>4,Economic=>6",22.0,4.0,20.0,"We in the U.A.E. have no such word as 'impossible'; it does not exist in our lexicon. Such a word is used by the lazy and the weak, who fear challenges and progress.",Dubai,5,1,2,3,4,6
520852,5.0,5.0,5.0,5.0,Partner,"Skyscrapers=>6,Sport=>3,Art and Music=>6,Carnival=>6,Cuisine=>6,Economic=>6",28.0,9.5,9.0,Habibi Come to Dubai,Dubai,6,3,6,6,6,6
518809,4.0,4.0,3.0,3.0,Partner,"Skyscrapers=>6,Sport=>3,Art and Music=>1,Carnival=>2,Cuisine=>4,Economic=>5",12.0,9.5,10.0,"richness, very rich, oil, gas, poor workers that work there",Dubai,6,3,1,2,4,5
